,Precio,País_encoded,roble,cuero,polvo de vainilla,cereza,Ligero/Poderoso,Carneadobada,Seco/Dulce,NerelloMascalese,chocolate,Montepulciano,Cerdo,Quesodelechedecabra
87,0.0022868045833165256,0.2618128191556792,1.0,0.0,0.0,1.0,0.8352941176470587,0.0,0.03225806451612903,0.0,0.0,0.0,0.0,0.0
88,0.0007224767671083186,0.5572015010562748,0.0,0.0,0.0,0.0,0.7647058823529411,0.0,0.25806451612903225,0.0,0.0,0.0,0.0,0.0
89,0.0022353162254245573,0.48190144794982537,1.0,0.0,0.0,1.0,0.9058823529411765,0.0,0.25806451612903225,0.0,0.0,0.0,0.0,0.0
90,0.0014078950345873863,0.46923927943539745,1.0,1.0,0.0,0.0,0.6352941176470589,1.0,0.08064516129032258,0.0,1.0,0.0,0.0,0.0
91,0.004646086409270791,0.5572015010562748,1.0,1.0,0.0,1.0,0.3529411764705882,0.0,0.04838709677419355,0.0,0.0,0.0,0.0,0.0
92,0.0007126382273837387,0.46923927943539745,0.0,0.0,0.0,0.0,0.6,0.0,0.1774193548387097,0.0,0.0,0.0,0.0,0.0
93,0.0008143031378710646,0.2618128191556792,0.0,0.0,0.0,1.0,0.7105882352941176,0.0,0.44516129032258067,0.0,1.0,0.0,0.0,0.0
94,0.002319599715731792,0.6142164599463431,1.0,0.0,0.0,0.0,0.9882352941176471,0.0,0.27419354838709675,0.0,0.0,0.0,0.0,0.0
95,0.0013557507740471126,0.41947715063094826,1.0,0.0,0.0,1.0,0.10588235294117647,0.0,0.1129032258064516,0.0,0.0,0.0,0.0,0.0
96,0.0003322146913666486,0.5572015010562748,0.0,0.0,0.0,1.0,0.7176470588235293,0.0,0.08064516129032258,0.0,0.0,0.0,0.0,0.0
97,0.0006732840684854191,0.5572015010562748,0.0,0.0,0.0,0.0,0.788235294117647,0.0,0.24193548387096775,0.0,1.0,0.0,0.0,0.0
98,0.004045607534747263,0.5572015010562748,1.0,0.0,0.0,1.0,0.5176470588235295,0.0,0.0,0.0,1.0,0.0,0.0,0.0
99,0.0010346864277016546,0.46923927943539745,1.0,0.0,0.0,0.0,0.6235294117647059,0.0,0.0,0.0,0.0,0.0,1.0,0.0
100,0.0011750495944389948,0.5572015010562748,0.0,1.0,0.0,0.0,0.48235294117647054,0.0,0.4032258064516129,0.0,0.0,0.0,0.0,0.0
101,0.004838921787872557,0.5572015010562748,1.0,1.0,0.0,1.0,0.5176470588235295,0.0,0.16129032258064516,0.0,1.0,0.0,0.0,0.0
102,0.0009159680483583904,0.5572015010562748,1.0,1.0,0.0,0.0,0.8823529411764706,0.0,0.06451612903225806,0.0,0.0,0.0,0.0,0.0
103,0.0003879664164726014,0.2618128191556792,1.0,0.0,0.0,1.0,0.7647058823529411,0.0,0.46774193548387094,0.0,0.0,0.0,0.0,0.0
104,0.0008179761927015745,0.46923927943539745,0.0,0.0,0.0,0.0,1.0,0.0,0.2903225806451613,0.0,0.0,0.0,0.0,0.0
105,0.0011097872809326147,0.2618128191556792,1.0,1.0,0.0,0.0,0.7999999999999999,0.0,0.20967741935483872,0.0,0.0,0.0,0.0,0.0
106,0.0008143031378710646,0.5572015010562748,1.0,0.0,0.0,1.0,0.7999999999999999,0.0,0.016129032258064516,0.0,0.0,0.0,0.0,0.0
107,0.008045629835437305,0.5572015010562748,0.0,0.0,0.0,1.0,0.31764705882352945,0.0,0.43548387096774194,0.0,0.0,0.0,0.0,0.0
108,0.001962132772405388,0.5572015010562748,1.0,0.0,0.0,0.0,0.9882352941176471,0.0,0.12903225806451613,0.0,0.0,0.0,1.0,0.0
109,0.0006158925867587029,0.48190144794982537,1.0,1.0,0.0,0.0,1.0,0.0,0.2258064516129032,0.0,0.0,0.0,0.0,0.0
