,Aves,Carneadobada,Carnedecaza,Cerdo,Champiñones,Comidapicante,Cordero,Desconocido,Lacomidabasuravale,Maridajes,Nodisponible,Pasta,Pescadoazul,Pescadoblanco,Quesoazul,Quesocurado,Quesodelechedecabra,Quesotiernoycremoso,Ternera,Terneralechal,Vegetariana,ID
275,1,0,1,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,1,0,0,1117453
276,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,1,0,7206546
277,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1316501
278,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,1,1,0,1286402
279,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1,1,0,2895131
280,0,0,1,0,0,0,1,2,0,0,0,1,0,0,0,0,0,0,1,0,0,1257829
281,0,0,1,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,1,0,0,1658625
282,0,0,1,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,1,0,0,1166432
283,1,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,1,1,0,6111676
284,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,1,0,1927946
285,0,0,1,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,1,0,0,23783
286,0,0,1,0,0,0,1,2,0,0,0,1,0,0,0,0,0,0,1,0,0,1221846
287,0,0,1,0,0,0,1,2,0,0,0,1,0,0,0,0,0,0,1,0,0,71594
288,1,0,0,1,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,2383013
289,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,11535972
290,0,0,1,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,1,0,0,77029
291,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,1205167
292,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,1900616
293,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,1,0,1241236
294,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,1,0,1199045
295,0,0,1,0,0,0,1,2,0,0,0,1,0,0,0,0,0,0,1,0,0,1154338
296,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1822321
297,0,0,1,0,0,0,1,2,0,0,0,1,0,0,0,0,0,0,1,0,0,1986568
298,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,1,0,2339228
299,0,0,1,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,1,1,0,1406409
300,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,1,0,2138666
301,0,0,1,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,1,0,0,1637564
302,0,0,0,0,0,0,0,3,0,0,0,1,0,0,0,0,0,0,1,1,0,5392461
303,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,1,0,1150405
304,0,0,1,0,0,0,1,2,0,0,0,1,0,0,0,0,0,0,1,0,0,13556
305,0,0,1,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,1,0,0,85159
306,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,1,0,66874
307,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,1,0,1229120
308,1,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,1,1,0,2221958
309,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,1,0,1773506
310,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,20130
311,0,0,0,0,0,0,1,2,0,0,0,1,0,0,0,0,0,0,1,0,0,5839110
312,0,0,1,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,1,0,0,1591308
313,0,0,1,0,0,0,1,2,0,0,0,1,0,0,0,0,0,0,1,0,0,1473682
314,0,0,1,0,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,6823014
315,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,1,0,1911463
316,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,1,0,9338303
317,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,1,0,1318331
318,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,2387756
319,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,5332825
320,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,6402280
321,0,0,1,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,1,0,0,1183783
322,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,6170313
323,1,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,1,1,0,1386963
324,0,0,1,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,1,0,0,3611492
325,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,1,1,0,1183006
326,0,0,1,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,1,0,0,1671765
327,1,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,1,1,0,1510795
328,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,1,1,0,1445721
329,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,1,0,2969493
330,0,0,1,0,1,0,1,2,0,0,0,0,0,0,0,0,0,0,1,0,0,1939301
331,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1817570
332,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,3607970
333,0,0,1,0,0,0,1,2,0,0,0,1,0,0,0,0,0,0,1,0,0,3973511
334,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,4156410
335,0,0,0,0,0,0,1,3,0,0,0,1,0,0,0,0,0,0,1,0,0,7601210
336,0,0,0,0,0,0,0,5,0,0,1,0,0,0,0,0,0,0,0,0,0,1858021
337,0,0,1,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,1,0,0,1167755
338,0,0,0,1,0,0,1,2,0,0,0,0,0,0,0,0,1,0,0,0,0,1245734
339,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1,1,0,1217408
340,0,0,1,0,1,0,1,2,0,0,0,0,0,0,0,0,0,0,1,0,0,5306821
341,0,0,0,0,0,0,0,5,0,0,1,0,0,0,0,0,0,0,0,0,0,1550204
342,0,0,1,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,1,0,0,2130465
343,0,0,1,0,1,0,1,2,0,0,0,0,0,0,0,0,0,0,1,0,0,2639906
344,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,2918930
345,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,1408852
346,0,0,1,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,1,0,0,1150840
347,0,0,1,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,1,0,0,8031671
348,0,0,1,0,0,0,1,2,0,0,0,1,0,0,0,0,0,0,1,0,0,1256751
349,0,0,1,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,1,1,0,2398536
350,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,1,1,0,1125614
351,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1549434
352,1,0,1,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,7200926
353,0,0,1,0,0,0,1,2,0,0,0,1,0,0,0,0,0,0,1,0,0,9369077
354,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,6738169
355,1,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,1,1,0,1915698
356,0,0,0,0,0,0,0,5,0,0,1,0,0,0,0,0,0,0,0,0,0,1757162
357,0,0,0,1,0,0,0,2,0,0,0,1,0,0,0,0,0,0,1,1,0,88750
358,0,0,0,0,0,0,1,3,0,0,0,1,0,0,0,0,0,0,1,0,0,3424391
359,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,1,0,7582831
360,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,1,0,4657570
361,1,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,1,1,0,3980459
362,0,0,1,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,1,0,0,1455634
363,1,0,1,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,1,0,1100748
364,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,1,0,10324543
365,0,0,1,0,0,0,1,2,0,0,0,1,0,0,0,0,0,0,1,0,0,1476643
366,0,0,1,0,0,0,1,2,0,0,0,1,0,0,0,0,0,0,1,0,0,2399830
367,0,0,1,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,1,0,0,1127898
368,0,0,1,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,1,1,0,1234367
369,0,0,1,0,0,0,1,2,0,0,0,1,0,0,0,0,0,0,1,0,0,2246612
370,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,1,0,2010947
371,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,1,1,0,6305088
372,1,0,1,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,1,0,0,1626052
373,0,0,0,1,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1236889
374,0,0,1,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,1,0,0,2040105
375,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,1,0,5312313
376,0,0,1,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,1,0,0,8464099
377,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,1,0,1210262
378,0,0,1,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,1,0,0,1455317
379,0,0,1,0,0,0,1,2,0,0,0,1,0,0,0,0,0,0,1,0,0,2779113
380,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,1,1,0,1369553
381,0,0,1,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,1,1,0,2018570
382,0,0,1,0,1,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1951473
383,1,0,1,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,1623930
384,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,1,0,79393
385,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,19225
386,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,1,0,6234010
387,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,1,1,0,1170666
388,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,6454746
389,0,0,1,0,0,0,0,3,0,0,0,1,0,0,0,1,0,0,0,0,0,1136391
390,0,0,1,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,1,0,0,7070172
391,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,1,0,2575366
392,0,1,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,1,1,0,1228683
393,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,1,0,5109339
394,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,1,0,0,0,1,1376262
395,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,2638448
396,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,1,1,0,2369205
397,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,1,1,0,5946392
398,1,0,1,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,1,0,1316607
399,0,0,0,0,0,0,0,5,0,0,1,0,0,0,0,0,0,0,0,0,0,5032035
400,0,0,0,0,0,0,0,5,0,0,1,0,0,0,0,0,0,0,0,0,0,2013704
401,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1163781
402,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,4185576
403,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,1,1,0,1168975
404,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,1,1,0,2290004
405,0,0,1,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,1,0,0,1216135
406,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,1,0,3810354
407,1,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,1,1,0,78766
408,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,1,1,0,1231102
409,0,0,1,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,1,0,0,3396261
410,0,0,0,1,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1465621
411,1,1,0,1,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,4498061
412,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,6972310
413,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,1,0,1571186
414,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,1,0,5762395
415,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,1,0,2095906
416,1,0,1,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,1,0,7088812
417,0,0,1,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,1,0,0,96381
418,0,0,1,0,0,0,1,2,0,0,0,0,0,0,1,0,0,0,1,0,0,1137663
419,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,1,0,1769302
420,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1600469
421,0,0,1,0,0,0,1,2,0,0,0,1,0,0,0,0,0,0,1,0,0,1396675
422,0,0,1,0,0,0,1,2,0,0,0,0,0,0,1,0,0,0,1,0,0,1813886
423,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1295907
424,0,0,1,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,1,0,0,1756193
425,0,0,1,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,1,0,0,1529449
426,1,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,1,1,0,1586066
427,0,0,1,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,1,0,0,5746735
428,0,0,1,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,1,0,0,1592217
429,0,0,1,0,0,0,1,2,0,0,0,1,0,0,0,0,0,0,1,0,0,1485162
430,0,0,1,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,1,0,0,1410132
431,0,0,1,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,1,0,0,1970960
432,0,0,0,0,0,0,0,5,0,0,1,0,0,0,0,0,0,0,0,0,0,3757074
433,1,0,1,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,1,0,0,1174293
434,0,0,0,0,0,0,1,2,0,0,0,1,0,0,0,0,0,0,1,0,0,1926947
435,0,0,1,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,1,0,0,3429183
436,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,1,1,0,6153610
437,1,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,1,1,0,1951020
438,0,0,1,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,1,0,0,1100586
439,0,0,1,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,1,0,0,1213072
440,0,0,0,0,0,0,0,5,0,0,1,0,0,0,0,0,0,0,0,0,0,1755922
441,0,0,1,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,1,0,0,1585685
442,0,0,1,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,1,0,0,8076009
443,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,1,1,0,2634390
444,0,0,1,0,1,0,1,2,0,0,0,0,0,0,0,0,0,0,1,0,0,7680224
445,0,0,0,0,0,0,1,3,0,0,0,1,0,0,0,0,0,0,1,0,0,7565242
446,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,1,1,0,6459566
447,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,1,1,0,1193414
448,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,1,1,0,1313929
449,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,1,0,7595430
450,0,0,1,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,1,1,0,4311132
451,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,1,0,1408459
452,0,0,1,0,0,0,1,2,0,0,0,1,0,0,0,0,0,0,1,0,0,4467564
453,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,5079617
454,0,0,1,0,0,0,1,2,0,0,0,1,0,0,0,0,0,0,1,0,0,75214
455,1,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,1,1,0,4793315
456,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,15198
457,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,1,0,1745052
458,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,1,0,1930218
459,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,1,0,6181943
460,0,0,0,1,0,0,1,3,0,0,0,0,0,0,0,0,0,0,1,0,0,71474
461,0,0,0,0,0,0,1,2,0,0,0,1,0,0,0,0,0,0,1,0,0,2826181
462,0,0,1,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,1,0,0,1270954
463,0,0,1,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,1,0,0,1203162
464,0,0,1,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,1,0,0,1730187
465,0,0,1,0,0,0,1,2,0,0,0,1,0,0,0,0,0,0,1,0,0,8187
466,0,0,1,0,0,0,1,2,0,0,0,1,0,0,0,0,0,0,1,0,0,10535231
467,0,0,1,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,1,0,0,1508244
468,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,1,0,1156047
469,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,1507784
470,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,11267
471,0,0,1,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,1,0,0,2137292
472,0,0,1,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,1,1,0,12057092
473,0,0,1,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,1,1,0,1387134
474,0,0,1,0,0,0,1,2,0,0,0,1,0,0,0,0,0,0,1,0,0,1129090
475,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,75324
476,0,0,1,0,0,0,1,2,0,0,0,1,0,0,0,0,0,0,1,0,0,1379202
477,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,1,0,1149494
478,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,2323172
479,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,1504620
480,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,7074728
481,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,1,0,1924069
482,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1516785
483,0,0,1,0,0,0,1,2,0,0,0,1,0,0,0,0,0,0,1,0,0,1573255
484,0,0,1,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,1,0,0,1181325
485,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1546687
486,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,7476678
487,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,1,0,7386532
488,1,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,1,1,0,22616
489,0,0,0,1,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1189657
490,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,1,0,3179374
491,1,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,1,1,0,2370993
492,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,1,0,0,1510225
493,0,0,0,0,0,0,1,3,0,0,0,1,0,0,0,0,0,0,1,0,0,10241306
494,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,1,1,0,1167987
495,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,1,0,8630748
496,0,0,1,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,1,0,0,5741960
497,0,0,1,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,1,0,0,1223070
498,0,0,1,0,0,0,1,2,0,0,0,1,0,0,0,0,0,0,1,0,0,13893
499,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,1,0,6379621
500,0,0,1,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,1,0,0,1198800
501,0,0,0,0,0,0,1,2,0,0,0,1,0,0,0,0,0,0,1,0,0,71304
502,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,8886888
503,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1686795
504,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,1,1,0,6158873
505,0,0,1,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,1,0,0,5039889
506,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,1,1,0,2908925
507,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1726244
508,0,0,1,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,1,0,0,9843998
509,1,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,1,1,0,1205627
510,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,8732698
511,0,0,0,0,0,0,0,5,0,0,1,0,0,0,0,0,0,0,0,0,0,1664650
512,0,0,1,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,1,0,0,11436801
513,0,0,1,0,0,0,1,2,0,0,0,1,0,0,0,0,0,0,1,0,0,10947138
514,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,1,0,0,7709859
515,1,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,1,1,0,7995713
516,0,0,1,0,0,0,1,2,0,0,0,1,0,0,0,0,0,0,1,0,0,1100305
517,0,0,1,0,0,0,1,2,0,0,0,1,0,0,0,0,0,0,1,0,0,1411410
518,1,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,1,1,0,7850611
519,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,2429224
520,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,1,0,3151586
521,1,0,1,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,1,0,9534126
522,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,7750433
523,0,0,0,1,0,0,0,2,0,0,0,1,0,0,0,0,0,0,1,1,0,3504
524,0,0,1,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,1,0,0,96869
525,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,1,1,0,8425229
526,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,1,1,0,8979449
527,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,1,1,0,5498349
528,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,1,1,0,11702096
529,0,0,0,0,0,0,1,3,0,0,0,1,0,0,0,0,0,0,1,0,0,78739
530,0,0,1,0,0,0,1,2,0,0,0,1,0,0,0,0,0,0,1,0,0,4709956
531,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,1,1,0,8800097
532,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,1,1,0,97281
533,0,1,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,1,1,0,8483
534,0,0,1,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,1,0,0,11864278
535,0,0,1,0,0,0,1,2,0,0,0,1,0,0,0,0,0,0,1,0,0,2370645
536,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,1,1,0,1314030
537,0,0,1,0,0,0,1,2,0,0,0,1,0,0,0,0,0,0,1,0,0,2680136
538,0,0,1,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,1,0,0,2096623
539,1,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,1,1,0,1158717
540,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,1,0,9245214
541,1,0,1,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,1,0,8914537
542,1,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,1,1,0,3873462
543,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,20946
544,0,0,1,0,0,0,1,2,0,0,0,1,0,0,0,0,0,0,1,0,0,8585673
545,1,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,1,1,0,13000667
546,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,1,1,0,3036211
547,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,6176099
548,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,11276207
549,1,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,1,1,0,1900505
550,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,1,1,0,3753812
551,0,0,1,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,1,0,0,5913031
552,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1169193
553,0,0,0,0,0,0,1,2,0,0,0,1,0,0,0,0,0,0,1,0,0,4502957
554,0,0,0,0,0,0,0,5,0,0,1,0,0,0,0,0,0,0,0,0,0,1134639
555,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,2364791
556,0,0,1,0,0,0,1,2,0,0,0,1,0,0,0,0,0,0,1,0,0,1663772
557,0,0,1,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,1,1,0,4911277
558,0,0,1,0,0,0,1,2,0,0,0,1,0,0,0,0,0,0,1,0,0,80157
559,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,1,1,0,11627078
560,0,0,1,0,0,0,1,2,0,0,0,1,0,0,0,0,0,0,1,0,0,5438102
561,0,0,0,0,0,0,1,3,0,0,0,1,0,0,0,0,0,0,1,0,0,2039503
562,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,1,1,0,1603859
563,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,1,1,0,9727642
